GeneID,GeneSymbol,AML,MDS,MPN,CLL,MM,BCP-ALL,CMML,Mastocytosis,CML,T-NHL,T-ALL,MDS/MPN-U,MZL,MCL,HCL,aCML,HGBL,LPL,MDS/MPN-RS-T,CLPD-NK,FL,B-NHL,HCL-V,MGUS,All_samples
ENSG00000185340,GAS2L1,0,0.0134228187919463,0.0126582278481013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00387596899224806
ENSG00000152133,GPATCH11,0.00625,0,0,0,0,0.0238095238095238,0,0,0,0,0,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0.00387096774193548
ENSG00000077721,UBE2A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0769230769230769,0.111111111111111,0,0,0.00385356454720617
ENSG00000172590,MRPL52,0.00515463917525773,0,0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,0,0,0,0,0,0,0,0.00384615384615385
ENSG00000173511,VEGFB,0.00746268656716418,0.00409836065573771,0,0.0120481927710843,0.0117647058823529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00377643504531722
ENSG00000183337,BCOR,0.00232558139534884,0.0146627565982405,0,0,0,0,0,0,0,0,0.0192307692307692,0,0,0,0,0,0,0,0.0217391304347826,0,0,0,0,0,0.00376470588235294
ENSG00000174446,SNAPC5,0.00613496932515337,0.00657894736842105,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00375469336670839
ENSG00000149929,HIRIP3,0,0.010989010989011,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00375234521575985
ENSG00000164938,TP53INP1,0.0040650406504065,0.00434782608695652,0,0,0,0.012987012987013,0,0,0,0,0.0263157894736842,0,0,0,0,0,0,0,0.0454545454545455,0,0,0,0,0,0.00374251497005988
ENSG00000038002,AGA,0,0,0,0,0.0181818181818182,0,0,0,0,0,0.05,0,0,0,0,0.0666666666666667,0,0,0,0,0,0,0,0,0.0037359900373599
ENSG00000127616,SMARCA4,0.00181488203266788,0.00394477317554241,0.011826544021025,0.00173611111111111,0,0.00477326968973747,0.00687285223367698,0.00452488687782806,0,0.004739336492891,0,0,0.0136054421768707,0,0,0,0,0.005,0.0099009900990099,0,0,0.0192307692307692,0,0,0.00371613521937185
ENSG00000104886,PLEKHJ1,0.0131578947368421,0.0072992700729927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00369913686806412
ENSG00000099899,TRMT2A,0.0062111801242236,0,0,0,0,0.0208333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.003690036900369
ENSG00000142186,SCYL1,0,0.00892857142857143,0,0.00900900900900901,0,0.0175438596491228,0,0,0,0,0,0,0,0,0,0.032258064516129,0,0,0,0,0,0,0,0,0.00367647058823529
ENSG00000268500,AC018755.2,0,0.0101010101010101,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00367647058823529
ENSG00000080822,CLDND1,0.00980392156862745,0.0108695652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0036697247706422
ENSG00000169241,SLC50A1,0,0,0,0,0,0,0.0769230769230769,0.0909090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00364963503649635
ENSG00000101972,STAG2,0.00929899856938484,0.00358166189111748,0.00144092219020173,0,0,0,0.00520833333333333,0.00636942675159236,0,0,0,0.0141843971631206,0,0.00598802395209581,0,0.00840336134453782,0,0,0,0,0,0,0,0,0.00360802424592293
ENSG00000026103,FAS,0,0,0,0,0,0,0,0,0,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0.0555555555555556,0.05,0.111111111111111,0,0.0036068530207394
ENSG00000152332,UHMK1,0.00641025641025641,0,0,0.00719424460431655,0,0,0.0350877192982456,0,0,0,0,0,0,0,0,0,0,0,0.032258064516129,0,0,0,0,0,0.00360144057623049
ENSG00000117632,STMN1,0.00869565217391304,0,0,0,0,0,0,0,0,0.0294117647058824,0.037037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035810205908684
ENSG00000183323,CCDC125,0.00213675213675214,0.0050125313283208,0.0054945054945055,0,0.00649350649350649,0,0,0.0175438596491228,0,0.0227272727272727,0,0.0192307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0.00356824264049955
ENSG00000132773,TOE1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0.333333333333333,0,0.00355239786856128
ENSG00000183765,CHEK2,0.00487804878048781,0.00510204081632653,0.0040650406504065,0,0,0.00598802395209581,0,0,0,0,0,0.0289855072463768,0,0,0,0,0,0,0,0,0,0,0.0454545454545455,0,0.00354609929078014
ENSG00000112651,MRPL2,0,0.0168067226890756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00353982300884956
ENSG00000109736,MFSD10,0,0.00689655172413793,0,0,0,0,0,0,0.037037037037037,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0.00350467289719626
ENSG00000164754,RAD21,0.00869565217391304,0,0,0,0.00694444444444444,0.00943396226415094,0,0,0,0,0,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0.00350467289719626
ENSG00000176896,TCEANC,0,0.015748031496063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00350262697022767
ENSG00000163728,TTC14,0,0.00833333333333333,0,0,0,0,0,0,0,0.0555555555555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034965034965035
ENSG00000186468,RPS23,0,0,0,0,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0034965034965035
ENSG00000239900,ADSL,0,0,0.0158730158730159,0,0.010989010989011,0.0138888888888889,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00348675034867504
ENSG00000111752,PHC1,0.00450450450450451,0,0,0.0112359550561798,0,0,0,0,0,0,0,0,0.05,0,0.0434782608695652,0,0,0,0,0,0,0,0,0,0.00345423143350605
ENSG00000107185,RGP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,0,0,0,0,0.0909090909090909,0,0,0.00344827586206897
ENSG00000176978,DPP7,0.00510204081632653,0,0,0,0.0138888888888889,0.0172413793103448,0,0,0,0,0,0,0,0,0,0,0,0.0454545454545455,0,0,0,0,0,0,0.00343938091143594
ENSG00000100612,DHRS7,0,0.00632911392405063,0.00454545454545455,0,0,0.0104166666666667,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0.0357142857142857,0,0,0,0,0.00343839541547278
ENSG00000128699,ORMDL1,0.00523560209424084,0.0125786163522013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00342465753424658
ENSG00000198707,CEP290,0.00161812297734628,0,0.00350877192982456,0.00396825396825397,0.00873362445414847,0,0,0,0,0,0,0.0136986301369863,0,0.028169014084507,0.0140845070422535,0,0,0.027027027027027,0,0,0.0172413793103448,0,0,0,0.00341827221876942
ENSG00000024862,CCDC28A,0.00628930817610063,0.00555555555555556,0,0,0,0.0192307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00341296928327645
ENSG00000163931,TKT,0,0.01171875,0,0,0,0,0.0169491525423729,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.00340599455040872
ENSG00000162613,FUBP1,0,0,0,0,0.0357142857142857,0,0,0,0,0.0232558139534884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033921302578019
ENSG00000102409,BEX4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0.00338983050847458
ENSG00000067182,TNFRSF1A,0.00520833333333333,0,0.024390243902439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336322869955157
ENSG00000100938,GMPR2,0,0,0.02,0,0,0,0,0,0,0,0,0.0769230769230769,0,0,0,0,0,0,0,0,0,0,0,0,0.0033500837520938
ENSG00000173531,MST1,0,0.0186915887850467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0033500837520938
ENSG00000105171,POP4,0,0,0,0,0.0161290322580645,0,0,0,0,0,0.0416666666666667,0,0,0.0476190476190476,0,0,0,0,0,0,0,0,0,0,0.00334075723830735
ENSG00000132781,MUTYH,0.00584795321637427,0.00628930817610063,0,0,0,0,0,0.0526315789473684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00334075723830735
ENSG00000126581,BECN1,0.00909090909090909,0.00862068965517241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00332778702163062
ENSG00000177600,RPLP2,0,0.00480769230769231,0.0072992700729927,0,0,0,0,0,0,0,0,0,0,0,0,0.0714285714285714,0,0,0,0,0,0,0,0,0.0033112582781457
ENSG00000155100,OTUD6B,0,0.00581395348837209,0,0.0172413793103448,0,0,0,0,0,0,0,0,0,0,0.0526315789473684,0,0,0,0,0,0,0,0,0,0.0033003300330033
ENSG00000012223,LTF,0.00337837837837838,0.0037593984962406,0,0,0.0102040816326531,0,0.0175438596491228,0,0,0,0,0.0333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.00329380764163373
ENSG00000161265,U2AF1L4,0.00943396226415094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.00328407224958949
ENSG00000185813,PCYT2,0.00555555555555556,0,0,0.0161290322580645,0,0,0.0303030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00326086956521739
ENSG00000144306,SCRN3,0,0.00946372239747634,0,0,0,0.0106382978723404,0,0.0208333333333333,0,0,0,0,0,0,0,0,0.0178571428571429,0,0,0,0,0,0,0,0.0032555615843733
ENSG00000174851,YIF1A,0,0.0176991150442478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0032520325203252
ENSG00000186470,BTN3A2,0.00806451612903226,0,0.00862068965517241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344827586206897,0,0,0,0.00324939073923639
ENSG00000084110,HAL,0.00371747211895911,0.00452488687782806,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0,0.00322841000807103
ENSG00000124459,ZNF45,0,0.0132450331125828,0,0,0,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00320855614973262
ENSG00000156983,BRPF1,0,0,0,0.0128205128205128,0,0.0178571428571429,0,0,0,0,0,0,0,0,0,0.0625,0,0,0,0,0,0,0,0,0.00320855614973262
ENSG00000203326,ZNF525,0.00934579439252336,0,0,0,0.00943396226415094,0,0,0,0,0,0,0,0,0.037037037037037,0,0,0,0,0,0,0,0,0,0,0.00319284802043423
ENSG00000064687,ABCA7,0.00122399020807834,0.00110132158590308,0,0.00806451612903226,0,0.00409836065573771,0.00529100529100529,0,0.00793650793650794,0.0102040816326531,0,0,0.012987012987013,0,0,0.0196078431372549,0,0.0133333333333333,0.0172413793103448,0,0.0135135135135135,0,0,0,0.0031901318587835
ENSG00000196247,ZNF107,0.0026246719160105,0.00546448087431694,0.00520833333333333,0,0,0.0103092783505155,0.0169491525423729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00318640467339352
ENSG00000077420,APBB1IP,0.00427872860635697,0.00137551581843191,0.00241837968561064,0.00208768267223382,0,0.00273224043715847,0.00749063670411985,0,0.0113636363636364,0.0160427807486631,0,0.00680272108843537,0.015748031496063,0,0,0,0,0,0.00892857142857143,0,0.00746268656716418,0,0,0,0.0031798524548461
ENSG00000130175,PRKCSH,0.00816326530612245,0.00446428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526315789473684,0,0,0,0,0,0,0,0.00316706254948535
ENSG00000119013,NDUFB3,0,0,0,0.0149253731343284,0,0,0,0,0.0256410256410256,0.0416666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00315789473684211
ENSG00000129566,TEP1,0.00441501103752759,0,0,0.0112994350282486,0.00775193798449612,0.00900900900900901,0,0,0,0,0,0,0.024390243902439,0,0,0,0,0,0,0,0,0,0,0,0.00314889788573999
ENSG00000104689,TNFRSF10A,0.0072463768115942,0.00760456273764259,0,0,0,0,0.0166666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00314861460957179
ENSG00000175455,CCDC14,0.00954653937947494,0,0,0,0,0,0.0158730158730159,0,0,0,0,0,0,0,0,0,0.0277777777777778,0,0,0,0,0,0,0,0.00313971742543171
ENSG00000167548,KMT2D,0.0024390243902439,0,0,0.00675675675675676,0,0,0,0,0,0,0,0,0.0175438596491228,0,0,0,0.0153846153846154,0,0,0,0.025,0,0,0,0.00313620071684588
ENSG00000132950,ZMYM5,0.00326797385620915,0.00348432055749129,0,0,0,0.0105263157894737,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0.0416666666666667,0,0,0,0,0.00313087038196619
ENSG00000082641,NFE2L1,0,0,0,0,0.0166666666666667,0,0,0,0,0,0,0,0,0.117647058823529,0,0,0,0,0,0,0,0,0,0,0.00311526479750779
ENSG00000137171,KLC4,0.00552486187845304,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.0384615384615385,0,0,0,0,0,0,0,0.00311526479750779
ENSG00000213523,SRA1,0,0.0163934426229508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031104199066874
ENSG00000129968,ABHD17A,0,0,0.0143884892086331,0.0102040816326531,0,0,0,0,0,0,0,0.0238095238095238,0,0,0,0,0,0,0,0,0,0,0,0,0.00310318076027929
ENSG00000103174,NAGPA,0,0.00574712643678161,0,0.0142857142857143,0,0.0188679245283019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00309597523219814
ENSG00000102103,PQBP1,0,0,0,0,0.0384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00308641975308642
ENSG00000106628,POLD2,0.00746268656716418,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00308166409861325
ENSG00000243147,MRPL33,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,0,0,0,0,0,0,0,0,0.111111111111111,0,0,0,0,0.00307219662058372
ENSG00000178035,IMPDH2,0,0.00578034682080925,0.0101010101010101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.00307062436028659
ENSG00000092871,RFFL,0,0.00813008130081301,0.0031055900621118,0.00480769230769231,0,0,0,0,0.0112359550561798,0,0,0,0,0,0.0196078431372549,0,0,0,0,0,0.0192307692307692,0,0,0,0.00306278713629403
ENSG00000168237,GLYCTK,0.00813008130081301,0,0.0128205128205128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00306278713629403
ENSG00000151806,GUF1,0,0.00617283950617284,0,0,0,0.0212765957446809,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00306122448979592
ENSG00000165678,GHITM,0,0.00555555555555556,0.010752688172043,0,0,0,0,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00305810397553517
ENSG00000183010,PYCR1,0.0155038759689922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00305810397553517
ENSG00000117394,SLC2A1,0,0.00993377483443709,0.0141843971631206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0030543677458766
ENSG00000123064,DDX54,0,0.00334448160535117,0,0.00833333333333333,0.00892857142857143,0.012987012987013,0,0,0,0,0,0,0,0,0,0,0.0303030303030303,0,0,0,0,0,0,0,0.0030543677458766
ENSG00000158435,CNOT11,0,0,0.0103092783505155,0,0,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,0.0454545454545455,0,0,0,0,0,0,0,0.00304568527918782
ENSG00000032444,PNPLA6,0.00664451827242525,0,0,0,0.00826446280991736,0,0.0163934426229508,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545454545455,0,0,0,0,0.00304506699147381
ENSG00000136247,ZDHHC4,0.0116731517509728,0.00413223140495868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00303720577069096
ENSG00000108179,PPIF,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0.00300751879699248
ENSG00000183258,DDX41,0,0,0,0.0540540540540541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00298953662182362
ENSG00000163257,DCAF16,0.0091743119266055,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0029585798816568
ENSG00000167792,NDUFV1,0,0,0,0.0212765957446809,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.0029585798816568
ENSG00000168010,ATG16L2,0,0,0.00934579439252336,0.0142857142857143,0,0,0,0,0.0454545454545455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00294406280667321
ENSG00000213614,HEXA,0.00373134328358209,0.0040650406504065,0,0,0.00980392156862745,0.0153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00294334069168506
ENSG00000116898,MRPS15,0,0.00847457627118644,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0.00293255131964809
ENSG00000119688,ABCD4,0.0116959064327485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.00292682926829268
ENSG00000185808,PIGP,0,0,0,0,0.0408163265306122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00292397660818713
ENSG00000198951,NAGA,0,0,0.0238095238095238,0.0121951219512195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00292112950340798
ENSG00000089820,ARHGAP4,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0.0454545454545455,0,0,0,0,0,0,0,0,0,0,0.00291828793774319
ENSG00000241106,HLA-DOB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666666666666667,0,0,0,0,0,0,0,0.00291545189504373
ENSG00000111364,DDX55,0.0054945054945055,0,0,0,0,0,0.0333333333333333,0.0344827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00288184438040346
ENSG00000124469,CEACAM8,0,0.00546448087431694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416666666666667,0,0.0769230769230769,0,0,0,0.0028735632183908
ENSG00000145912,NHP2,0,0.00694444444444444,0.0158730158730159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028735632183908
ENSG00000204536,CCHCR1,0.00699300699300699,0.00429184549356223,0,0,0,0,0.0232558139534884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00287081339712919
ENSG00000023734,STRAP,0,0,0,0.0128205128205128,0.0140845070422535,0,0,0,0,0,0.0344827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00286532951289398
ENSG00000136286,MYO1G,0.004739336492891,0.00552486187845304,0,0.0125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00286259541984733
ENSG00000132406,TMEM128,0,0.0100502512562814,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555555555555556,0,0,0,0,0,0,0,0,0.00285986653956149
ENSG00000101199,ARFGAP1,0.00743494423791822,0.00409836065573771,0,0,0.0105263157894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00284495021337127
ENSG00000180353,HCLS1,0.00735294117647059,0,0.00714285714285714,0,0,0.010752688172043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00284292821606254
ENSG00000100889,PCK2,0,0,0,0,0.0487804878048781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00282885431400283
ENSG00000163734,CXCL3,0.0161290322580645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0028169014084507
ENSG00000137070,IL11RA,0,0,0,0.0144927536231884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0.00281293952180028
ENSG00000100985,MMP9,0,0,0.015625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0833333333333333,0,0,0,0,0,0.00280898876404494
ENSG00000091651,ORC6,0.00696864111498258,0.00398406374501992,0,0,0,0,0.0188679245283019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00280701754385965
ENSG00000117318,ID3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512820512820513,0,0,0,0,0,0,0,0.00280504908835905
ENSG00000143416,SELENBP1,0,0.00763358778625954,0,0,0,0,0,0,0,0,0,0,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,0,0.00280504908835905
ENSG00000197912,SPG7,0.00291545189504373,0.00431654676258993,0.00315457413249211,0,0,0,0.00819672131147541,0,0,0.0105263157894737,0,0,0,0,0,0,0.0217391304347826,0.0172413793103448,0,0,0,0,0,0,0.00280033604032484
ENSG00000108825,PTGES3L-AARSD1,0.00425531914893617,0.00223214285714286,0,0.0138248847926267,0,0,0,0.0188679245283019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00279776179056755
ENSG00000102225,CDK16,0.0126582278481013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00279329608938548
ENSG00000154640,BTG3,0,0.00483091787439614,0,0,0,0,0.0303030303030303,0,0,0,0,0,0,0,0,0,0.0434782608695652,0,0,0,0,0,0,0,0.00279329608938548
ENSG00000174125,TLR1,0.00675675675675676,0.00694444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00279329608938548
ENSG00000126522,ASL,0.00495049504950495,0,0.0106382978723404,0,0.0131578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00278551532033426
ENSG00000243207,PPAN-P2RY11,0,0,0,0,0,0,0,0,0,0.0434782608695652,0.0357142857142857,0.032258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0.00277520814061055
ENSG00000130810,PPAN,0,0,0,0,0,0,0,0,0,0.0416666666666667,0.0344827586206897,0.032258064516129,0,0,0,0,0,0,0,0,0,0,0,0,0.00276497695852535
ENSG00000068079,IFI35,0.00892857142857143,0,0,0,0,0,0.0344827586206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00276243093922652
ENSG00000076944,STXBP2,0.00355871886120996,0,0,0.00952380952380953,0,0,0,0,0.032258064516129,0,0,0,0,0,0,0.0416666666666667,0,0,0,0,0,0,0,0,0.00276243093922652
ENSG00000139291,TMEM19,0.00462962962962963,0,0,0,0,0.0158730158730159,0.0285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00276243093922652
ENSG00000174720,LARP7,0.00458715596330275,0,0,0,0,0.0185185185185185,0,0,0,0,0,0.0434782608695652,0,0,0,0,0,0,0,0,0,0,0,0,0.00276243093922652
ENSG00000105369,CD79A,0,0,0,0,0,0,0,0,0,0,0,0,0.166666666666667,0,0,0,0,0.0714285714285714,0,0,0,0,0,0,0.00275862068965517
ENSG00000023330,ALAS1,0,0,0,0.0135135135135135,0,0,0,0,0,0,0,0,0,0.0588235294117647,0,0,0,0,0.05,0,0,0,0,0,0.00275482093663912
ENSG00000160055,TMEM234,0,0.00662251655629139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.00275103163686382
ENSG00000196188,CTSE,0,0.00662251655629139,0,0,0,0,0,0,0.0588235294117647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00274725274725275
ENSG00000006282,SPATA20,0,0,0,0.0178571428571429,0.0212765957446809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00272108843537415
ENSG00000100448,CTSG,0.0153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027027027027027
ENSG00000172893,DHCR7,0,0.00478468899521531,0.00952380952380953,0,0,0,0,0,0,0.0384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00269784172661871
ENSG00000141428,C18orf21,0.0158730158730159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00268817204301075
ENSG00000118513,MYB,0.00420168067226891,0.00481927710843374,0.00515463917525773,0,0,0,0,0,0.012987012987013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00268696820420958
ENSG00000108591,DRG2,0.00326797385620915,0,0,0,0,0,0.015625,0.0227272727272727,0,0,0,0,0,0,0,0,0,0.0476190476190476,0,0,0,0,0,0,0.00268456375838926
ENSG00000013288,MAN2B2,0.00436681222707424,0.00441826215022091,0,0,0.00427350427350427,0,0.00735294117647059,0.010989010989011,0,0.0108695652173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00267952840300107
ENSG00000108523,RNF167,0,0.00757575757575758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0.00266311584553928
ENSG00000172059,KLF11,0.00630914826498423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0454545454545455,0,0,0,0.0476190476190476,0,0,0,0.00266311584553928
ENSG00000111615,KRR1,0.00719424460431655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526315789473684,0,0,0.00265604249667995
ENSG00000166452,AKIP1,0.0065359477124183,0,0,0,0,0,0,0,0,0,0,0,0.0666666666666667,0,0,0,0,0,0,0,0,0,0,0,0.00265604249667995
ENSG00000123836,PFKFB2,0,0.00298507462686567,0.00598802395209581,0,0,0.00934579439252336,0.0133333333333333,0,0.0181818181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00265392781316348
ENSG00000106462,EZH2,0.00274348422496571,0.00274348422496571,0.002710027100271,0,0,0,0.00568181818181818,0,0,0,0.00763358778625954,0.0169491525423729,0,0,0,0.02,0,0,0,0,0,0,0,0,0.00265379975874548
ENSG00000035115,SH3YL1,0,0.00255102040816327,0,0.0112994350282486,0,0,0,0.0144927536231884,0,0.0169491525423729,0.0178571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00265369305616984
ENSG00000127528,KLF2,0,0,0,0,0,0,0,0,0,0,0,0,0.0476190476190476,0,0,0,0,0,0,0,0,0.0434782608695652,0,0,0.00264200792602378
ENSG00000110200,ANAPC15,0,0.0128205128205128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00263157894736842
ENSG00000110046,ATG2A,0,0.00581395348837209,0.00526315789473684,0,0.0091743119266055,0.00884955752212389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00263019463440295
ENSG00000102265,TIMP1,0,0,0,0,0.03125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026246719160105
