GeneID,GeneSymbol,Entity,Study group,Method,Metric,Value
ENSG00000096696,DSP,HCL,"",NB-act,Number of samples predicted when filtering for zScore>2,7
ENSG00000096696,DSP,HCL,"",NB-act,Number of samples predicted when filtering for zScore>4,3
ENSG00000096696,DSP,MZL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000096696,DSP,MZL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000096696,DSP,MZL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000096696,DSP,MZL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000096696,DSP,MZL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000198626,RYR2,B-NHL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000198626,RYR2,B-NHL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000198626,RYR2,B-NHL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000198626,RYR2,B-NHL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000198626,RYR2,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000198626,RYR2,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000198626,RYR2,HGBL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000198626,RYR2,HGBL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000165124,SVEP1,Mastocytosis,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000153779,TGIF2LX,MGUS,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000153779,TGIF2LX,MGUS,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000153779,TGIF2LX,MGUS,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000153779,TGIF2LX,MGUS,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000153779,TGIF2LX,MGUS,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000153779,TGIF2LX,MGUS,"",NB-act,Number of samples predicted when filtering for zScore>6,1
ENSG00000153779,TGIF2LX,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,25
ENSG00000153779,TGIF2LX,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,38
ENSG00000153779,TGIF2LX,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,44
ENSG00000153779,TGIF2LX,MM,"",NB-act,Number of samples predicted when filtering for zScore>2,38
ENSG00000153779,TGIF2LX,MM,"",NB-act,Number of samples predicted when filtering for zScore>4,38
ENSG00000153779,TGIF2LX,MM,"",NB-act,Number of samples predicted when filtering for zScore>6,29
ENSG00000128591,FLNC,T-NHL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,13
ENSG00000128591,FLNC,T-NHL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,14
ENSG00000128591,FLNC,T-NHL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,14
ENSG00000128591,FLNC,T-NHL,"",NB-act,Number of samples predicted when filtering for zScore>2,14
ENSG00000128591,FLNC,T-NHL,"",NB-act,Number of samples predicted when filtering for zScore>4,14
ENSG00000128591,FLNC,T-NHL,"",NB-act,Number of samples predicted when filtering for zScore>6,3
ENSG00000036448,MYOM2,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000036448,MYOM2,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,2
ENSG00000036448,MYOM2,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000036448,MYOM2,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000036448,MYOM2,HCL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000036448,MYOM2,HCL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000036448,MYOM2,HCL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000036448,MYOM2,HCL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000036448,MYOM2,HCL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000036448,MYOM2,T-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000036448,MYOM2,T-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,2
ENSG00000036448,MYOM2,T-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,2
ENSG00000036448,MYOM2,T-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,2
ENSG00000036448,MYOM2,T-ALL,"",NB-act,Number of samples predicted when filtering for zScore>4,2
ENSG00000074181,NOTCH3,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000074181,NOTCH3,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000074181,NOTCH3,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000074181,NOTCH3,T-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,9
ENSG00000074181,NOTCH3,T-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,17
ENSG00000074181,NOTCH3,T-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,21
ENSG00000074181,NOTCH3,T-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,17
ENSG00000074181,NOTCH3,T-ALL,"",NB-act,Number of samples predicted when filtering for zScore>4,2
ENSG00000172969,FRG2C,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,2
ENSG00000172969,FRG2C,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,3
ENSG00000172969,FRG2C,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,5
ENSG00000172969,FRG2C,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,3
ENSG00000172969,FRG2C,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>4,3
ENSG00000172969,FRG2C,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>6,3
ENSG00000150471,ADGRL3,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000150471,ADGRL3,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000150471,ADGRL3,AML,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000150471,ADGRL3,AML,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000150471,ADGRL3,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000150471,ADGRL3,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,3
ENSG00000150471,ADGRL3,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000150471,ADGRL3,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000150471,ADGRL3,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000150471,ADGRL3,MM,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000145555,MYO10,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,6
ENSG00000145555,MYO10,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,17
ENSG00000145555,MYO10,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,21
ENSG00000145555,MYO10,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,17
ENSG00000145555,MYO10,MDS/MPN-U,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000145555,MYO10,MDS/MPN-U,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000145555,MYO10,MDS/MPN-U,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000145555,MYO10,MDS/MPN-U,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000145555,MYO10,MPN,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000145555,MYO10,MPN,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,2
ENSG00000145555,MYO10,MPN,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,2
ENSG00000145555,MYO10,MPN,"",NB-act,Number of samples predicted when filtering for zScore>2,2
ENSG00000170561,IRX2,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,24
ENSG00000170561,IRX2,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,28
ENSG00000170561,IRX2,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,29
ENSG00000170561,IRX2,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,28
ENSG00000170561,IRX2,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>4,28
ENSG00000170561,IRX2,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>6,20
ENSG00000148357,HMCN2,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000148357,HMCN2,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000148357,HMCN2,MM,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000148357,HMCN2,MM,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000099994,SUSD2,B-NHL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000099994,SUSD2,B-NHL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000099994,SUSD2,B-NHL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000099994,SUSD2,B-NHL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000099994,SUSD2,B-NHL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000099994,SUSD2,B-NHL,"",NB-act,Number of samples predicted when filtering for zScore>6,1
ENSG00000158485,CD1B,T-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,42
ENSG00000158485,CD1B,T-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,45
ENSG00000158485,CD1B,T-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,46
ENSG00000158485,CD1B,T-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,45
ENSG00000158485,CD1B,T-ALL,"",NB-act,Number of samples predicted when filtering for zScore>4,45
ENSG00000158485,CD1B,T-ALL,"",NB-act,Number of samples predicted when filtering for zScore>6,22
ENSG00000138759,FRAS1,HGBL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000136531,SCN2A,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,1
ENSG00000136531,SCN2A,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000136531,SCN2A,AML,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000136531,SCN2A,AML,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000136531,SCN2A,AML,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000136531,SCN2A,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,4
ENSG00000136531,SCN2A,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,4
ENSG00000136531,SCN2A,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,5
ENSG00000136531,SCN2A,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,4
ENSG00000136531,SCN2A,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>4,4
ENSG00000136531,SCN2A,T-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,10
ENSG00000136531,SCN2A,T-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,14
ENSG00000136531,SCN2A,T-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,16
ENSG00000136531,SCN2A,T-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,14
ENSG00000136531,SCN2A,T-ALL,"",NB-act,Number of samples predicted when filtering for zScore>4,8
ENSG00000280969,RPS4Y2,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,34
ENSG00000280969,RPS4Y2,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,38
ENSG00000280969,RPS4Y2,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,38
ENSG00000280969,RPS4Y2,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,38
ENSG00000280969,RPS4Y2,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>4,38
ENSG00000280969,RPS4Y2,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>6,16
ENSG00000280969,RPS4Y2,MCL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000280969,RPS4Y2,MCL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000280969,RPS4Y2,MCL,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000280969,RPS4Y2,MCL,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000175315,CST6,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,33
ENSG00000175315,CST6,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,33
ENSG00000175315,CST6,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,33
ENSG00000175315,CST6,MM,"",NB-act,Number of samples predicted when filtering for zScore>2,33
ENSG00000175315,CST6,MM,"",NB-act,Number of samples predicted when filtering for zScore>4,33
ENSG00000175315,CST6,MM,"",NB-act,Number of samples predicted when filtering for zScore>6,30
ENSG00000188269,OR7A5,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,8
ENSG00000188269,OR7A5,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,13
ENSG00000188269,OR7A5,BCP-ALL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,15
ENSG00000188269,OR7A5,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>2,13
ENSG00000188269,OR7A5,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>4,13
ENSG00000188269,OR7A5,BCP-ALL,"",NB-act,Number of samples predicted when filtering for zScore>6,13
ENSG00000106571,GLI3,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,1
ENSG00000106571,GLI3,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,1
ENSG00000106571,GLI3,MM,"",NB-act,Number of samples predicted when filtering for zScore>2,1
ENSG00000106571,GLI3,MM,"",NB-act,Number of samples predicted when filtering for zScore>4,1
ENSG00000168702,LRP1B,HCL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,5
ENSG00000168702,LRP1B,HCL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,5
ENSG00000168702,LRP1B,HCL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,5
ENSG00000168702,LRP1B,HCL,"",NB-act,Number of samples predicted when filtering for zScore>2,5
ENSG00000168702,LRP1B,HCL,"",NB-act,Number of samples predicted when filtering for zScore>4,5
ENSG00000168702,LRP1B,MZL,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,2
ENSG00000168702,LRP1B,MZL,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,3
ENSG00000168702,LRP1B,MZL,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,4
ENSG00000168702,LRP1B,MZL,"",NB-act,Number of samples predicted when filtering for zScore>2,3
ENSG00000168702,LRP1B,MZL,"",NB-act,Number of samples predicted when filtering for zScore>4,3
ENSG00000168702,LRP1B,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,2
ENSG00000168702,LRP1B,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,3
ENSG00000168702,LRP1B,MM,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,3
ENSG00000168702,LRP1B,MM,"",NB-act,Number of samples predicted when filtering for zScore>2,3
ENSG00000168702,LRP1B,MM,"",NB-act,Number of samples predicted when filtering for zScore>4,3
ENSG00000168702,LRP1B,HCL-V,"",NB-act,Number of samples predicted when filtering for padjust<0.01 and zScore>0,12
ENSG00000168702,LRP1B,HCL-V,"",NB-act,Number of samples predicted when filtering for padjust<0.05 and zScore>0,13
ENSG00000168702,LRP1B,HCL-V,"",NB-act,Number of samples predicted when filtering for padjust<0.1 and zScore>0,14
ENSG00000168702,LRP1B,HCL-V,"",NB-act,Number of samples predicted when filtering for zScore>2,13
ENSG00000168702,LRP1B,HCL-V,"",NB-act,Number of samples predicted when filtering for zScore>4,13
